id;description;C2A
991242674247489;In Ba-Wü kein Bild mehr.....Ton war vorher schon nicht da;False
982684261769997;"Juergen Weidner na dann hoffen ich mal das du biologisch bald abtritts, so das deine Wohnung für refugees frei wird - du kannst auch nachhelfen ;-)";False
1010203035684786;Jürgen Rund So wie Sie muss man natürlich reden, wenn man alle Muslime in einen Topf wirft. Nur eine Frage: Wenn diese Attentat von Deutschen verübt worden wäre, wäre es in Ihren Augen OK, wenn die Franzosen alle Deutschen in Ihrem Land jagen würden. Sie machen also diese Massaker an einer einzigen Religion fest ??? Habe ich das richtig verstanden ???;False
1064426443595778;Tilo Pusch: Sie haben Recht, und ich danke Ihnen, für die Beratung. Sowieso, ich suche nur Deutsche Freunden, weil ich passe mit Deutschen an. Wir haben die gleiche Interessen. Gute Nacht!;False
882697355102022;Hemmschwelle zum Mord gravierend gering ....!;False
935306229841134;diese Messerei lässt sich aber nur durch die ethnische Zuggehörigkeit erklären;False
1012397492132007;Aber drauf achten das es Vegane Produkte sind.;False
862005803837844;Zu viert! ^^;False
855624267809331;doch jeder einzelne ist das Volk.;False
1065854830119606;"Michael Grimm empfehle dazu den Film "" Die fetten Jahre sind vorbei"".";False
862027770502314;Stimmt... wir brauchen die keulen mit der Aufschrift: Dummheit;False
993526877352402;Siegfried Meyer .  Ich stimme zu. Gemeinsam gegen TTIP! Der Feind meines Feindes ist mein Freund! Jedenfalls temporär!;True
862298997141858;Nur weil wir den Krieg verloren haben heißt es noch lange nicht daß nur Deutschland allein verantwortlich gemacht werden darf, alle anderen Staaten haben selbst blutige Hände!;False
854996917872066;Pegida ist ein model für die Europa.;False
1063639893674433;Berlin und Bremen...analog zum dortigen Migrantenanteil?;False
882680211770403;Kerzen an und Taschentücher raus.;False
1105445739493848;wohl n arsch offen?!!!!;False
982662171772206;Dafür machen die scheiß Kroaten freie Bahn. Balkan Pack;False
977129092325514;Handtücher sind nun mal zum Hände abtrocknen da und gehören nicht auf den Kopf! :-);False
855052254533199;Heul doch;True
882806765091081;Wie ihr euch alle daran aufgeilt dass ein Mensch gestorben ist.;False
1063421797029576;Seine Mutti ärgert sich warscheinlich auch über sich selbst..... Hätte sie mal den Schlüpfer anbehalten??????;False
961081850596905;Wenn mal dem UN-Flüchtlingskommissariat schon auffällt, dass die Wirtschaftsflüchtline dem wirklich Verfolgten den Platz blockieren, wird es doch endlich mal Zeit zu handeln. Es wird immer Querulanten geben, die dagegen reden, auch wenn es bestimmt nur aus reiner Verbortheit oder Blindheit ist.;True
861982337173524;[@URL];False
882722185099539;Daniel Hauck wie friedlich die miteinander leben. Herrlich.;False
1013043705400719;Dieser Nazi, wie kann man nur die armen Traumatisierte Menschen ausschließen. #Sarkasmus Off#;False
1010210285684061;So, wir brauchen die Flüchtlinge? Eine Million sollen laut Frau Schwesing Sozialhilfe bekommen. Wer bezahlt das? Wenn wir in Deutschland Vollbeschäftigung hätten und ein Arbeitskräftmangel vorliegen würde, wäre es zu verstehen. Aber bei drei Millionen eigenen Arbeitslosen? Geht es hier nicht vielmehr darum, den Mindestlohn zu unterlaufen?;False
985426068162483;Matze Illiger, Tommy Wismut Aue;False
1052406444797778;ich bin dafür Contrademonstrationen am selben Datum im gleichen oder eng benachbarten Postleitzahlenbezirk zu verbieten.... Contra bitte immer einen Kalendertag später und schon gibts keine Begegnungsängste!;True
1152527208119034;Die Alternative für Deutschland wird in der kommenden Legislaturperiode nicht an der Regierung beteiligt sein.;False
1057036724334750;viel zu wenig. Das ist eine Lachnummer;False
855639347807823;Demokratie bedeutet, frei wählen zu duerfen, wer einen diktiert....;False
945841685454255;ja immer mehr von diesen Schmarotzern rein in die Länder, irgendwann sind wir alle nicht mehr sicher in unserem eigenen Land;False
855235231181568;fake site, und hat hier nichts mit zu tun;False
983016018403488;Genau das meine ich,ihr fühlt euch hier angegriffen,weil andere Leute eure Einstellung anzweifeln,das ist traurig.und zum Thema Rechtschreibung: schon mal was von Autokorrektur gehört? Manche Wörter werden anders ausgelegt,als man sie eigtl. schrieb. Naja,aber wie gesagt,ihr denkt ihr wisst alles,seit so klug...ihr seit einfach nur arme Seelen. Ich schäme mich in solchen Momenten wieder Deutsche zu sein,ja genau für solche Leute..ich klink mich aus,ihr ertragt die Meinung anderer so oder so nicht..;False
1052503498121406;Die Mütter der Antifanten und Gutmenschen müssen nur ihren Kindern die Taschen kontrollieren. Streichhölzer wegnehmen. Alles womit sie Unheil anrichten können wegnehmen. Da wird es eine wundervolle Veranstaltung. Sollen sie sich danach ruhig für ihr Demo - Geld eine Tüte reinziehen. Bis 15.02. haben sie sich bestimmt erholt oder ausgekotzt. Nächste Ladung rein. Kommt Alles zu den Jugendsünden. Achtung dazwischen auf keinen Fall Arbeiten. Viel zu gefährlich!!!!;True
1096128797092209;Einfach weiter fahren dann machen die es nie wieder;True
1064379180267171;"Weil wir Sachsen uns niemals von den Geisteskranken Politikern; Vorschriften machen lassen. Die sind ja nur auf Ihr Ansehen in der Welt bedacht! ( IM Erika-Merkel)";False
982645108440579;Denen sind Frauen & Kinder doch scheißegal! Unseren Politikern sollte langsam mal klar sein, dass ein Zusammenleben mit solchen Kulturen einfach nicht passt!;False
989291844442572;Apropos Reisen: [@URL];False
1010368295668260;Noch ein Nazi,und der stand sehr lange im Dienst der Verteidigung in unserem Land. Was heutzutage alles zu einem Nazi wird:-) [@URL];False
876244472413977;Na toll, Motorrad springt nicht an. Vielen Dank PEGIDA.?? ??;False
1013557335349356;Tja, das ist ne klassische Entscheidungsgabel - aus der Nummer kommen die rot-grün benachteiligten Bildungsprekarianer nicht mehr raus!! 3:-);False
1065834123455010;die Linken haben in den 90ern auf mein Auto, welches in Kreuzberg geparkt war, ein Anarchie-Symbol gekratzt und das bei einem Arbeiter, denkt nicht das die sich für Recht und Ordnung einsetzen.;False
1056908971014192;AFD;False
1012249922146764;"Pfui, schämt euch. 
Wer da hingeht, der sollte auch auf Weihnachten verzichten.";False
1012408332130923;Danke Katrin und nicht über meinen Namen wundern, bin kein USA Liebhaber oder so, nein, habe auch einen normalen Namen. Gebe hier nur nichts preis, bei den ganzen komischen Androiden und Drohnen hier. Komme aus einer noch gut erzogenen Familie, Vater bei der Kripo, Mutter Erzieherin und ich auch bei der Polizei. Und ich sehe die Bewegung Pegida oder AFD nicht als Nazis an. Man siehe nur seit Jahren das in Deutschland keine Demokratie mehr herrscht, ganz klar. Es handelt sich in Deutschland um etwas neues, eine totalitäre kapitalistische Diktatur.;False
1095910130447409;Einfach langsam fahren.;False
1095995743772181;"Mit Knüppeln würde ich die Autobahn räumen lassen! Diesen Asylschmarotzern ein für allemal das Handwerk legen! Wer politisch verfolgt wird ist froh, in Griechenland in Sicherheit zu sein! Wir sind ja hier nicht bei ""wünsch dir was""";True
855000717871686;"liebe Freunde in Dresden,Ihr seid die ""Grössten"",war schon 2x dabei und war begeistert,auch wenn ich für eine Tour 500km fahren musste.Aber es hat sich immer gelohnt!!!!";False
855135491191542;Karl Grosse, ihre Eltern sind Geschwister???;False
1012442218794201;Ach ich hab ja nicht gerade genug Fakten gebracht aber darauf geht er nicht ein warum ?weil er keine ahnung hat der Troll mit Fakeprofil;False
1007275222644234;Der Russe ist der wahre Gute.Er hat mit seinen Angriffen wenigstens Erfolg und bombadiert keine Krankenhaeuser.;False
1111352755569813;Ja so ist schon mal gut . Nun müssen nur noch die gefunden werden die doppelt abkassieren , mit Fingerabdrücke vieleicht ??;True
1134090283296060;Nö danke ich verzichte;False
1010805882291168;??????auch ich war 89 dabei, habe auch keine Angst. Das ist uns Ossi's wohl angeboren. Jetzt sind wir schon zu zweit, vielleicht finden wir noch ein paar Leute die mit nach Berlin kommen.??;True
1105677719470650;Und viel schweineblut;False
1052453944793028;Thomas Miles...alles gut. Die Stimmung ist zur Zeit sehr aufgeheizt...;False
1007138552657901;Es ist aber auch immer knifflich mit dem Eigeninteresse, der Ami schützt doch auch nur seine Pipeline von Irak nach die Türkei, ein Schelm wer da an Eigeninteresse denkt und er kämpft ja auch erst aktiv seitdem der Ölfluss zum erliegen kam, ach ist das alles doof mit den Argumenten :-);False
982671878437902;Ja, Sie haben recht!;False
1018217584883331;Und wir sind hier auf den Seiten von Pegida. Erzählen sie ihren Müll doch woanders.;False
1007129875992102;how much naive europe can be?????do u know any thing about muslims that u wanna host them???? im arab christian who lives in arab country and know how they think.they wont integrate in europe.they wanna overcome europe and spread their religion.the most of the immigrant came to look for job.u must save your country.dont say im racist .im telling u the truth of these people;True
982676795104077;Ähnliche Quote haben ja die rechten hetzer;False
1044169458954810;Wenn ein Vergewaltiger ohne Strafe davon kommt dann sieht aus und wahrscheinlich ER versteht es auch dass er das RECHT hat. Vergewaltigung ist ein Verbrechen und soll streng bestraft werden.;True
989211717783918;Hat mir echt den Tag gerettet...Danke;False
1134267073278381;....................Auffällig ist, dass es unter vielen Helfern eine Art Helfersyndrom, einen inneren Zwang zum Helfen zu geben scheint. Ein Apfelbutzen liegt auf dem Boden. Eine HelferIn hebt ihn auf und trägt ihn zum Papierkorb. Sie denkt wahrscheinlich: Ich gebe ein gutes Beispiel, dann können die Anderen lernen. Aus Sicht der Flüchtlinge bedeutet das: Natürlich räumt die Frau unseren Dreck weg. Dazu ist sie schließlich da.................;False
889168744454883;"Werte Frau Schwenglhuber! Sobald man sich vom - politischen- Gegner die Form des politischen Widerstandes diktieren läßt, hat man schon verloren. Denn, Begriffe wie Extrem, Extremismus, Neo-Faschismus, oder ähnliche Ausdrücke, werden sowohl vom politischen Regime, als auch von den sogenannten ""Antifaschisten benutzt, um uns Deutsche, gehorsam, zahlungsbereit und ""leistungswillig "" gegenüber der herrschenden Politik, sowie dem Ausland zu halten.";False
1013111245393965;"Ein toller link: ""[...] gibt es den Begriff „Islamophobie“.
Letzterer ist eine Ableitung von „Xenophobie“"". Hübscher Versuch, das ist höchstens eine Analogiebildung, keine Ableitung, sehr aussagekräfig hinsichtlich der Qualität des Artikels.";False
874452132593211;(Y) Null Problemo!;False
985356894836067;Hammer soviel .Weiter so Dresden.;False
1091835557521533;Ja, den Amis ist alles zu zu trauen.;False
982682638436826;Steine werfende Flüchtlinge -gut und Ungarn die sich verteidigen und ihre Grenzen sichern-böse! Absolut lachhaft - jetzt wacht endlich mal auf gutmenschen-solche Bilder werden wir bei uns auch bald sehen wenn die sog Flüchtlinge nicht kriegen was sie wollen;True
960852640619826;Ein Nazi kannst du nur als Deutscher sein in andern Ländern heißen sei Nationalisten;False
982649441773479;"wenn ich so etwas lese,weiß ich,daß es bald kein Deutschland mehr gibt.Frau Merkel hat einst gesagt Zitat""es dürfen alle zu uns kommen,auch die Straffälligen"" Zitat ende.Ich glaube sie will die Deutschen ausrotten,das sieht man daran,daß wir von unseren Politikern völlig allein gelassen werden.Ein Flüchtling,der unsere Gesetze nicht respektiert muß einfach deutschen Boden verlassen.Aber es wird anders herum kommen!";False
1056969221008167;"Man muss die Feste feiern wie sie fallen......... Wenn 127 eine ""Masse"" sind, was sind dann grob geschätze 600.000 zur Zeit Ausreisepflichtige Personen? :-D";False
985451991493224;Die Bilder sehen aber ni wie nur 5000 aus das is fakt!! Aber wenn man mehr ni sehen will....;False
1056531561051933;Britta Müller So wie bei Dir die Rechtschreibschwäche, mal abgesehen von den anderen Schwächen die Du besitzt...;False
982911771747246;Und wo ist eigentlich ihr Profilbild. So wenig Tageslichttauglich oder was? :D;False
1056922741012815;Aber wir sind doch schon groß  und lassen uns nicht mehr verar......;False
982725438432546;"UN-Generalsekretär hält Ungarns Vorgehen für inakzeptabel

16.09.2015 18:42 Uhr

UN-Generalsekretär Ban Ki Moon zeigt sich schockiert über die Entwicklungen an der ungarisch-serbischen Grenze. Es sei nicht hinnehmbar, wie die Flüchtlinge behandelt würden, sagt er.";False
982743575097399;B;False
982705991767824;Jennyfer Burg , ich stehe dir uneingeschränkt zur Verfügung...!!!;False
1056926547679101;Vor allem, wo am Tag 2000 neue kommen... ??????;False
1105417876163301;ich hab gelesen dresden hat schon 2 was stimmt denn nun?gruß aus stuttgart;False
989186031119820;Es dauert nicht mehr lange.Dann wird in der ganzen Welt gewarnt nach Deutschland zu reisen.Wegen erhöhter Terrorgefahr!;False
1053360514702371;"Hans-Peter Potulski Ja, das ist mir bekannt, nur so war das auch nicht von mir gemeint, denn wenn der Klügere IMMER nachgibt regieren irgendwann die Dummen die Welt (so wie es zur Zeit auch ist). Man muss also wissen WANN es klüger ist nachzugeben. So sollte das Sprichwort besser lauten ""DER KLÜGERE WEISS WANN ER NACHZUGEBEN HAT"" ;-) Besser so?";False
991268477578242;Die letzten Wochen gabs keinen stream und seit dem sind die zahlen von 3000 auf 20000+x heute gestiegen;False
1012898355415254;Oskar Siwka Wo ist Pegida eine radikale Gruppierung? Die Gewaltbereiten standen meist auf der anderen Seite... Bei Pegida sind Menschen aus unterschiedlichsten Bevölkerungsschichten dabei.;False
1043638379007918;Ein Antrag für spezielle Frauenbereiche im Nahverkehr sorgt in Regensburg für Debatten. Stadtrat Christian Janele von der Kleinpartei Christlich-Soziale Bürger (CBS) hatte dies bereits im November gefordert. Am Dienstag soll der Antrag im Verkehrsausschuß diskutiert werden. [@URL];False
876259739079117;Mäßigen Sie Ihre Wortwahl!;False
876291782409246;Diesen Eindruck vermitteln nur unsere Politiker und Doofmenschen;False
1152505068121248;"Anna Spiegel ..lieber bin ich "" einsam"" als von dummen menschen umgeben die nicht weiter denken als von halm zu halm und ihren namen rückwärts erbrechen können während sie singen,tanzen und teddybären als wurfgeschoß mißbrauchen.";False
983212171717206;Daran werden wir und vor allen unsere Behörden gewöhnen müssen: [@URL];False
855183547853403;Das hatte ich heute schonmal gepostet. Fand ihn ganz treffen, den Spruch.                                          [@URL];False
887987197906371;"Die Franzosen haben halt die Schnauze voll und nicht diese,, unglaublich große Schuld"" wie wir zu tragen.";False
876287822409642;Richtig so wir brauchen keine sogenannten Fachkräfte die vom Amt eh nur verwaltet werden. So sichern sich die Amtsmitarbeiter Ihren Arbeitsplatz und vergeuden Sinnlos Steuergelder!!!!;False
876246755747082;Dachte kurz ich wär wieder beim Postillon gelandet. Die scheinen das ja aber auch noch ernst zu meinen.;False
1134128199958935;Geh Du erstmal die richtigen besuchen und nicht die dafür ausgesuchten  und dann kannste Maul aufmachen;False
855049751200116;welche post?...da ist ja jede brieftaube schneller die angeschossen wird!;False
991245400913883;"Kämpfen und Siegen!??
Die Uhr läuft ab ""Mama Merkel"" ?
 Grüße aus BW!";False
1012871885417901;Millionen Kritiker dieser Asylkrise? Träum weiter und lies endlich DUDEN, denn Krise schreibt man nicht mit ie. Ihr seid nichts weiter als ein kleiner dummer unbedeutender Haufen, ein Eselsohr im Buch der Geschichte. Wenn Flüchtlinge ach-so-toll versorgt werden in Deutschland, scheiß doch deinen Perso weg und lass dich als Flüchtling registrieren! Die Brandanschläge auf dein Flüchtlingsheim sollten ja eine lustige Veranstaltung für dich sein.;True
1007222519316171;Antonia Rados sagte,die flüchten,weil sie nicht zum Militär eingezogen werden wollen.;False
1152571134781308;Systemtreuer widerlicher Laden, den verabscheue ich dafür zutiefst ????;False
882796605092097;"Tunesien und Marokko sind ""Flüchtlingskinder""??? Wow .... Wann kommen Flüchtlinge aus der Schweiz zu uns??";False
1052394911465598;Tip an Pegida ! Stattet genug Teilnehmer mit Kameras aus welche sofort jede Provokation in Bild und Ton festhalten, damit ihr Gegenargumente habt wenn die Propagandamedien wieder ihre Tiraden über euch ausschütten.;True
935256669846090;Schönen Heimflug dem Wanzenbart ????????;False
1111643502207405;Und wie soll es weitergehen? Denkt ihr es ändert dich was, wenn ihr jeden Montag demonstriert? Was ist mit der Parteigründung?;False
1035180829853673;PEGIDA ist die einzige Rettung Deutschlands wenn man sieht was dieses Gesockse wieder am Kölner Bahnhof gemacht hat!;False
1056793747692381;Ich habe immer schon gesagt die Merkel hat noch den ehemaligen DDR Wurm noch im Gehirn und so regiert sie auch. Der Bürger, das Volk geht ihr am Arsch vorbei. Sie regiert diktatorisch und in einer monachistischen Art als wenn sie Königin von Deutschland und Kaiserin von Europa wäre. Sie achtet keine Gesetze und setzt sie irrational ausser Kraft und gefährdet die innere Sicherheit dieses Landes und der Bevölkerung.;False
1064188443619578;In der DDR hieß das Gymnasium ,EOS  -Erweiterte Oberschule----Abschluss Abitur.;False
874452922593132;"""Der Islam"" oder ""Der is´ lahm"" oder was? [@URL]";False
1095912747113814;Kinder da weg. Erpressen mal wieder mit jedem Mittel. Und dann Stöcke frei...;True
985355684836188;Guten abend Pegida, that looks good..:);False
945837335454690;"Na da können die Leute die immer für ein buntes Deutschland demonstrieren 
viele bei sich zuhause aufnehmen ??

Alle mitmachen,
Online Petition Grenzen dicht ????

[@URL]

????????????????????????????????????";True
1065805813457841;Gutes entsteht aber auch nicht durch das Leugnen und Ignorieren von bestehenden Misständen.;False
1063638407007915;"Hoppla... Gebildetes pack? ????
Das wird fastsondetschueler Gabriel und der rautenlilly gar nicht schmecken";False
1096009237104165;Abschieben;True
1043692889002467;"i've seen this video one year ago. It is terrible and I think nobody (NOT ME!) can understand why it is not forbidden in Europe !! .. .. OUT OUT OUT WITH THIS KIND OF PEOPLE; THIS IS NOT OUR NATURE!";True
1012236425481447;so ist es;False
861973257174432;Keine Lust zum Tollen, da hört bei mir die Toleranz auf!;False
862003900504701;Stimmt, trotzdem schnarcht hier im Westen noch fast alles.....darf ich sagen, bin We**i;False
1111429458895476;Gut erkannt;False
1056479501057139;Die Einheitsblockparteien bekommen meine Stimme nicht mehr !!;False
855615834476841;Stimmt das ? [@URL];False
1095906590447763;"Man stelle sich mal vor 60 Einheimische würden irgendetwas fordern....

Blitzschnell wären da 20 Wagen der Polizei da und die Personen kämen sofort weg....

Innerhalb von Minuten wäre das Chaos aufgelöst wenn es um das eigene Volk geht...

Weil...das eigene europäische Volk der Dreck unterm Fingernagel ist und die Neubürger die goldene Bereicherung";False
1111343725570716;dann wäre gehalt auf die bank ebenfals ein ngo .;False
876526289052462;"27.02.2015 - 15:59 UHR   |   LAUSITZ
Boxberg bekommt Asylbewerberheim

Eine alte Berufsschule am Kraftwerk Boxberg wird zum Asylbewerberheim. Der Landkreis Görlitz reagiert damit auf den unerwartet hohen Zustrom an Flüchtlingen. In der ehemaligen Berufsschule sollen zunächst rund 150 Asylbewerber untergebracht werden – und zwar ab 9. März. Außerdem läuft eine Anfrage, ob der Kreis auch das ehemalige Lehrlingswohnheim als Asylbewerberunterkunft genutzt werden kann. Der Boxberger Bürgermeister Roland Trunsch ist nicht gerade begeistert, hat aber ein Einsehen. Der Kreis Görlitz muss bis Ende April 450 neue Asylbewerber aufnehmen.";False
876290535742704;na dann wär ja schon viel erreicht;False
982639791774444;Wieso hat Ungarn eigentlich dicht gemacht? Die kommen doch eh alle nach Deutschland;False
882818728423218;Du sprichst einem aus der Seele!!!!??;False
855000524538372;Den Gefallen tun wir denen sicher nicht!;False
991237670914656;Grüße aus brandenburg in Gedanken sind wir bei euch. Top??;False
1066656310039458;Richtig, rote Socke. früher hieß das Parteilahrjahr.;False
1056936024344820;das Schlepper-taxi wird  mit dem schiff geliefert;False
882921148412976;So lange sie sich gegenseitig abstechen interessiert uns das nicht. Sie können ja auch Zuhause bleiben.;False
945837508788006;Schade das Franz Josef Strauß nicht mehr lebt.Der würde dem ganzen ein Ende setzen.;False
1095903020448120;Manuel Roemer unfassbar;False
982815641756859;Deutsche Panzer stehen bereit...für den Ernstfall, und zwar gegen das eigene Volk, es gibt mehrere Bestätigungen aus Kreisen der BW, also kein Grund zur Sorge!;False
1010297495675340;Christine Spielmann ! Lassen Sie sich doch nicht auf solche Diskussionen ein! Diese bringen nichts! Und wir haben keine Angst vor diesen illegal einreisenden Nichtsnutzen! Wir sind wütend, dass man diese verkorkste Asylpolitik zulässt Und diesen Kommis, die dann in der Regel unsachlich und beleidigend werden, na, ja, pfeifen Sie drauf!;False
1134165359955219;"Nicht nur bei Arabern gilt: ""Autoritäres Verhalten des hierarchisch Höherstehenden zeigt Stärke, dem Respekt entgegengebracht wird. Nicht autoritäres Verhalten zeigt Schwäche und wird deshalb verachtet oder ausgenutzt."" Das ist auch in vielen osteuropäischen Ländern, Turkvölkern, vielen afrikanischen und asiatischen Ländern, im Grunde in fast allen Ländern, ausser den westlichen.";False
1152545501450538;Allerdings!;False
862006803837744;am besten wieder rassegesetze einführen, oder henry?;False
985461538158936;Ne, nur weil der ein abi hat im Gegensatz zu euch ist der nicht besser oder klüger..;False
985369244834832;Mega.... eine Sensation, Respekt an euch!!!!;False
1038767516161671;Ronny Koch;False
1134095766628845;Weder kennenlernen, noch integrieren, ich nicht, niemals. Nicht mal eine EM macht Sinn wenn nebenher das Vaterland zerstört wird.;False
1134086653296423;Schämen u Rücktritt reichen schon lange nicht mehr;False
1056482417723514;"Viktor Orban: Deutsch-türkischer Geheimpakt zur Umsiedlung Hunderttausender Flüchtlinge nach Europa

(..)Ungarns Premierminister prangert den ""deutsch-türkischen Geheimpakt"" an. Deutschland und die Türkei haben eine geheime Abmachung und wollen Hunderttausende Flüchtlinge nach Europa umsiedeln, ist Orban sicher.(..)

[@URL]";False
1096023350436087;Deutschlands Untergang steht vor der Tür;False
876391639065927;"Verammt noch mal, von was für Fachkräften quatschen die alle. Das einzigste fachliche Wissen, daß 99% dieser ""Fachkräfte"" mit bringt bezieht sich darauf, möglichst viel mit möglichst wenig ,oder gar keiner Arbeit zu bekommen. Hören sich unsere staatl. Stellen eigentlich selbst mal zu, bei diesen verbalen Dünnschiß, den sie verzapfen.";False
1095902737114815;Ran mit  Maschinengewehr und dann sollstemal sehen wie schnell die Strasse offen ist. spaetestens bei den ersten drei erschossenen rennen die anderen los. Ich haette da garkein Mitleid mit solchen Ratten die nur kommen um sich aushalten zu lassen und auch noch ganz frech was fordern. Dieses Pack braucht man genauso wenig wie die schwarze Beulenpest.;True
882678068437284;Lüge;False
1111322655572823;Die Bahnhofsklatscher und Teddywerfer sind empört ? Dann ist es ein Schritt in die richtige Richtung !!;False
1105411356163953;Widerstand!;True
1096091423762613;Eine gutes Prugel sollten die bekommen aber so das sie 4wochen lang Blut pinkeln.;True
855705914467833;Vollkommen richtig! Aber ich glaube, die sind zu blöd und zu verhasst, um das verstehen zu wollen.;False
874461262592298;So sieht es aus René Rodriguez;False
945887695449654;Wird ja wohl langsam zu viel man sollte mal ein stop machen;False
1038634349508321;Bis an die Zähne bewaffnet, gepanzert und mit Kampfstiefeln gewappnet wurde heute ein von Rockern betriebenes Bordell von der Polizei durchsucht. Im Gegensatz dazu werden Moscheen 'auf Socken' von der Polizei besucht aus Respekt vor der Kultur. (Ich glaub, das brauch ich nicht weiter kommentieren);False
982644665107290;könnte man auch mit einer Heuschreckenplage in Australien vergleichen;False
1065938206777935;Danke Peter Dost!;False
855116767860081;"Wie ihr immer einen Link parat habt, den ihr einsetze könnt. :D
Kein eigenes Gehirn..";False
1096379537067135;RAUS RAUS So was brauchen wir nicht die nur Frau en und kinder so was machen  Deutsche wacht auf wir müßen was machen wir sind Deutsche und nicht die;True
935283239843433;"Seit wann sind ""heilige Schriften"" jedweder Art nach wissenschaftlichen Maßstäben valide? Und seit wann gilt Allgemeinwissen als fundierte ""Wahrheit""? Leute, Leute. Bis jetzt ist der Rücklauf ja eher wertfrei.";False
1111407915564297;Top????????????????????;False
1007131075991982;"Und der Ami bombt sich durch die Jahrzehnte und Kontinente aus ""Nächstenliebe""??? Ich dachte Herr Steinmeier hat eine Niere gespendet und nicht die linke Hirnhälfte!? Irgendwas scheint da ""schief gelaufen"" zu sein...";False
1105505172821238;Frau Merkel ,wird gesteuert und sie lässt sich ohne Probleme  steuern von daher , weiss sie ganz genau,  was sie tut.;False
935258206512603;"Bedauerlicher Einzelfall ;-)";False
855294677842290;WIR SIND DAS VOLK! DRESDEN ZEIGT WIE'S GEHT!...................ich find es gut von euch was ihr macht und ihr habt respekt von meiner seite! aber anstatt dresden sollte WIR! stehen geschichte schreibt man nicht in einer stadt sondern in einem land! ihr habt das feuer und die kraft in vielen erweckt also seht zu das es nicht nur ein lagerfeuer wird! denkt daran alles ist ersetzbar, unsere vergangenheit und geschichte nicht! einer liebt der andere hasst, aber das sind dinge die ewig sein werden! früher hab ich gedacht wenn ich abtreten dann mit stolz und leichenwagen, heut ist nur noch ein kleiner wunsch übrig ....der heißt in einem stück!;True
1010176549020768;MDR berichtete von Pegida,berichtet? Keine Informationen und Analysen über die Reden bei Pegida sonder nur es waren weniger Menschen auf der Demo,Hooligans als Ordner usw.Was für ein bescheuerter Beitrag vom MDR.Alles nichts sagend.;False
1012950778743345;"Tausche rassistisch gegen Islamfeindlich. Trotzdem habt ihr nicht recht...

Euch geht es einfach gut...";False
1121616711210084;Höcke finde ich gut :-) Der bringt mal Feuer in diese lähme  Politik!;False
1010182402353516;Die Christen bei uns laufen auch nicht ständig mit nem Holzkreuz auf dem Buckel rum. Zumindest sollte der Kopflappen in Schulen verboten werden.;True
882788258426265;100% Nahsies;False
1055261601178929;Hurra, lasst uns alle Länder wo es schlecht geht evakuieren. Amimerkel kümmert sich :-(;True
1111328588905563;Die Partei Merkel wurde mit den sogenannten Oppositionspolitikern in Deutschland vereinigt! Sie sind dem Chor, in eine Stimme mit Hilfe der verlogenen Propaganda, auf AfD mit der Kritik zusammengebrochen! Die Schande der feigen Position der Macht!!!;False
1018216421550114;Marcel Müller Das hat mit Neid garnichts zu tun. Und kriegen sie mal eine Weiterbildung, die was hilft. Ich habe in diesem Jahr an einem Bewerbungstrainig teilgenommen. Also erzählen sie mir hier nicht, was ich tun soll.;False
1096552690383153;Auf Straftaten der Autofahrer;False
1055757184462704;Bei einer gleichmäßigen Verteilung innerhalb Europa wäre eine große Zahl an Flüchtlingen durchaus zu kompensieren. Dass dies viele Bürger aus ihrer Komfortzone lockt, ist natürlich und verständlich. Doch im Kontrast zu dem, was den Flüchtlingen droht, wenn sie zurückgeschickt werden, sind die kulturellen Veränderungen - die man je nach Blickwinkel auch als Bereicherung sehen kann - verschwindend gering. Wie schlagen Sie vor, dass das Flüchtlingsproblem gelöst wird?;False
1037724976265925;Hahahhahahhhahah;False
1111312128907209;Wollte nur ein Beispiel nennen , aber natürlich auch Rentner :-);False
855600401145051;Fr. Schenkel, das ist Sache der Perspektive, da laufen nicht nur Leute aus Dresden mit. Ich z.B. komme aus der Pfalz und finde diesen friedlichen Protest in Ordnung. Und wir alle sind das Volk, egal ob 10.....100....1000.... usw.  Jeder einzelne mit seiner eigenen Meinung, die er auch äußern darf. Es werden ja auch immer mehr, auch in anderen Städten. (die sich erst so langsam trauen die Stimme zu erheben);False
1111670682204687;"Ramona, Du wirst immer besser (am Anfang bist Du durch die Strophen ""gerast"", inzwischen TOP!!!  ... jedes mal mehr eine Freude. GROSSEN DANK!";False
991245094247247;und es ist ein Fehler, wenn ihr glaubt das dadurch mehr Menschen an den Pegida-Demo`s teilnehmen, weil ihr keinen guten Stream habt, - genau das Gegenteil ist dann der Fall. - bitte kümmert euch darum, - ich bin davon überzeugt, das auch der Grossteil dafür spenden würde, um dies umzusetzen.;True
1065829536788802;Man sollte diesen Tillich auf keinen Fall mit Fakten verwirren, das wirft ihn aus der Bahn... Seid doch bitte nachsichtig, mit dem armen Mann aus der Lausitz. Er ist Sorbe und bedarf unseres Schutzes. Dafür gibt es übrigens Fördergelder en masse. Selbstredend von den so übel faschistoiden Sachsen :);False
985373734834383;Wer auch immer behauptet, wir wären in der Minderheit, hat entweder Scheuklappen vor den Augen,  oder den totalen Realitätsverlust! Einen erfolgreichen Abend....für ein Islam freies Deutschland!;False
1111315162240239;In Deutschland  will  man das Bargeld abschaffen  das entrüstet viele leider nicht , wenn man hier aber auf eine Chipkarte umstellt , geht ein Sturm der Entrüstung los , was ist das für ein krankes Land geworden.;False
